source_file,sub_question,search_query,video_id,video_title,channel,video_published_at,video_view_count,video_like_count,comment_author,comment_text,comment_published_at,comment_like_count,video_url,comment_text_clean,word_count,language,tokens,tokens_joined
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@jamesmcinnis208,All you have to do is give AI more detail information and it can do it.,2026-04-11T20:17:19Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,All you have to do is give AI more detail information and it can do it.,16,en,"['give', 'detail', 'information']",give detail information
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@FuckingSkeletonONFIRE,The creation of AI art really made people appreciate real art,2026-04-10T20:06:28Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,The creation of AI art really made people appreciate real art,11,en,"['creation', 'appreciate', 'real']",creation appreciate real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@nuderobot4998,"While I'm no fan of AI-produced art myself, over the years I've also learned never to say ""Never"".",2026-04-10T11:00:56Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"While I'm no fan of AI-produced art myself, over the years I've also learned never to say ""Never"".",18,en,"['fan', 'produced', 'learned']",fan produced learned
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@amadexi,"I think AI will only be able to achieve that once it is given a way to experience the world by itself, like a body. Once AIs are allowed to inhabit robots and experience the world through them, then AI will be able to convey that experience through art, which is what is missing from current AI art",2026-04-08T15:24:55Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"I think AI will only be able to achieve that once it is given a way to experience the world by itself, like a body. Once AIs are allowed to inhabit robots and experience the world through them, then AI will be able to convey that experience through art, which is what is missing from current AI art",58,en,"['able', 'achieve', 'given', 'experience', 'world', 'body', 'ais', 'allowed', 'inhabit', 'robots', 'experience', 'world', 'able', 'convey', 'experience', 'missing', 'current']",able achieve given experience world body ais allowed inhabit robots experience world able convey experience missing current
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@LoveYourself-l5v,"I mean, it also can’t put paint on a canvas like the painters mentioned in this video could and did",2026-04-08T10:15:03Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"I mean, it also can’t put paint on a canvas like the painters mentioned in this video could and did",20,en,"['mean', 'paint', 'canvas', 'painters', 'mentioned']",mean paint canvas painters mentioned
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@michaelblankenau6598,Of course AI could do that when it’s only human interpretation that determines whether it’s true to life or not.,2026-04-08T08:30:31Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Of course AI could do that when it’s only human interpretation that determines whether it’s true to life or not.,20,en,"['course', 'human', 'interpretation', 'determines', 'whether', 'true', 'life']",course human interpretation determines whether true life
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@tjzoomer,This video says a lot about nothing,2026-04-07T12:26:30Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,This video says a lot about nothing,7,en,"['says', 'nothing']",says nothing
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@hazbinsauce,Long story short  AI lacks a soul .,2026-04-07T05:12:01Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Long story short AI lacks a soul .,8,en,"['long', 'story', 'short', 'lacks', 'soul']",long story short lacks soul
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@vondoandantin6573,"I hate AI. But... AI will eventually be able to replicate all of that. Even you making this video can be used to train an AI to replicate those elements you describe. Its definitely not impossible, and I'd argue its not even difficult given a bit more time for development.",2026-04-07T04:29:44Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"I hate AI. But... AI will eventually be able to replicate all of that. Even you making this video can be used to train an AI to replicate those elements you describe. Its definitely not impossible, and I'd argue its not even difficult given a bit more time for development.",50,en,"['hate', 'eventually', 'able', 'replicate', 'used', 'train', 'replicate', 'elements', 'describe', 'definitely', 'impossible', 'argue', 'difficult', 'given', 'bit', 'development']",hate eventually able replicate used train replicate elements describe definitely impossible argue difficult given bit development
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@BajkonurBobby,Thats it isn’t it. It’s just not interesting.,2026-04-05T21:05:22Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Thats it isn’t it. It’s just not interesting.,8,en,"['thats', 'interesting']",thats interesting
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@zibane6246,Never is a long time.,2026-04-05T18:46:10Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Never is a long time.,5,en,['long'],long
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@jessicajayes8326,"The ladies probably saw the painter as a nephew or something! ""Let's humor him, ladies"" kind of vibe!",2026-04-04T17:09:48Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"The ladies probably saw the painter as a nephew or something! ""Let's humor him, ladies"" kind of vibe!",18,en,"['ladies', 'probably', 'saw', 'painter', 'nephew', 'let', 'humor', 'ladies', 'kind', 'vibe']",ladies probably saw painter nephew let humor ladies kind vibe
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@ILOVERN67,The thumbnail is literally JACK BLACK!!!,2026-04-03T10:28:01Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,The thumbnail is literally JACK BLACK!!!,6,en,"['thumbnail', 'literally', 'jack', 'black']",thumbnail literally jack black
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@rdl8443,"subjective and unfunded claims sadly, and i dislike AI aswell",2026-04-02T06:54:19Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"subjective and unfunded claims sadly, and i dislike AI aswell",10,en,"['subjective', 'unfunded', 'claims', 'sadly', 'dislike', 'aswell']",subjective unfunded claims sadly dislike aswell
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@billydelaney1270,Ai can do it now even better than the actual painter,2026-03-31T19:31:58Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Ai can do it now even better than the actual painter,11,en,"['actual', 'painter']",actual painter
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@SANTO-Savior-of-BEINGS,AI is soulless unrelatable  in metaphoric way,2026-03-31T00:36:30Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,AI is soulless unrelatable in metaphoric way,7,en,"['soulless', 'unrelatable', 'metaphoric']",soulless unrelatable metaphoric
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@frogmouth2,I wish you explained more about the painting than an ai spiel,2026-03-31T00:06:13Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,I wish you explained more about the painting than an ai spiel,12,en,"['wish', 'explained', 'painting', 'spiel']",wish explained painting spiel
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@loiclariv,"Do not fret guys, as with all of tbe advancements in technologie soon ai will be able tl perfectly replicate himan art and feelings and we won't be able tk tell the difference!",2026-03-31T00:02:42Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"Do not fret guys, as with all of tbe advancements in technologie soon ai will be able tl perfectly replicate himan art and feelings and we won't be able tk tell the difference!",33,en,"['fret', 'guys', 'tbe', 'advancements', 'technologie', 'soon', 'able', 'tl', 'perfectly', 'replicate', 'himan', 'feelings', 'able', 'tk', 'tell', 'difference']",fret guys tbe advancements technologie soon able tl perfectly replicate himan feelings able tk tell difference
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@zachdugan7320,"Rest assured, artifical intelligence will definitely reach the point it can generate art to have implicit meaning, on a level of complexity that vastly surpasses what any individual human could possibly comprehend.  Just a question of when.",2026-03-30T15:21:44Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"Rest assured, artifical intelligence will definitely reach the point it can generate art to have implicit meaning, on a level of complexity that vastly surpasses what any individual human could possibly comprehend. Just a question of when.",37,en,"['rest', 'assured', 'artifical', 'intelligence', 'definitely', 'reach', 'point', 'generate', 'implicit', 'meaning', 'level', 'complexity', 'vastly', 'surpasses', 'individual', 'human', 'possibly', 'comprehend', 'question']",rest assured artifical intelligence definitely reach point generate implicit meaning level complexity vastly surpasses individual human possibly comprehend question
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@ruffpace,Not sure AI art won't be able to do this in the future.,2026-03-29T12:39:01Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Not sure AI art won't be able to do this in the future.,13,en,"['sure', 'able', 'future']",sure able future
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@YenerEmirce,"you re so damm right, Ai shouldnt replace so wounderful things like Art, music and so on. that shows emotion, work and so much work, guys i hope you understand what i mean",2026-03-28T18:20:40Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"you re so damm right, Ai shouldnt replace so wounderful things like Art, music and so on. that shows emotion, work and so much work, guys i hope you understand what i mean",33,en,"['damm', 'shouldnt', 'replace', 'wounderful', 'music', 'shows', 'emotion', 'work', 'work', 'guys', 'hope', 'understand', 'mean']",damm shouldnt replace wounderful music shows emotion work work guys hope understand mean
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@TomNowak-k4g,"AI will be better at everything, it's a matter of time ❤ Stop coping.",2026-03-28T01:02:50Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"AI will be better at everything, it's a matter of time ❤ Stop coping.",14,en,"['everything', 'matter', 'stop', 'coping']",everything matter stop coping
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@LemonyFreshPine,"Ai is slop, no such thing as ai art or ai artists. Just generated slop, and slop generators.",2026-03-27T20:42:47Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"Ai is slop, no such thing as ai art or ai artists. Just generated slop, and slop generators.",18,en,"['slop', 'artists', 'generated', 'slop', 'slop', 'generators']",slop artists generated slop slop generators
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@onepunchboi8526,2026: Now AI can do everything you said 😂,2026-03-27T15:54:52Z,1,https://www.youtube.com/watch?v=QwCgzpVw3Rc,2026: Now AI can do everything you said 😂,9,en,['everything'],everything
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@Hypergames555,Yall are not thinking correctly,2026-03-26T21:07:26Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Yall are not thinking correctly,5,en,"['yall', 'thinking', 'correctly']",yall thinking correctly
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@Danilla229,"nobody cares, AI is gonna replace artists in no time",2026-03-26T05:04:02Z,2,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"nobody cares, AI is gonna replace artists in no time",10,en,"['nobody', 'cares', 'gonna', 'replace', 'artists']",nobody cares gonna replace artists
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@G4-dy4gm,"Lmao, the scribble of a 5 year old is better than any AI ""art"" 😂",2026-03-24T13:15:23Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"Lmao, the scribble of a 5 year old is better than any AI ""art"" 😂",15,en,"['lmao', 'scribble']",lmao scribble
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@furlosifurfox5794,"""never"" is a long time my guy... just give it time.",2026-03-23T17:58:41Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"""never"" is a long time my guy... just give it time.",11,en,"['long', 'guy', 'give']",long guy give
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@travisiurato,Frans Hals didn’t paint the Mona Lisa,2026-03-23T17:42:34Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,Frans Hals didn’t paint the Mona Lisa,7,en,"['frans', 'hals', 'paint', 'mona', 'lisa']",frans hals paint mona lisa
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@lpstweetytv5242,"All of this is true and interesting, but what if that was the expression they were all just making at the time XD",2026-03-22T21:28:12Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"All of this is true and interesting, but what if that was the expression they were all just making at the time XD",23,en,"['true', 'interesting', 'expression', 'xd']",true interesting expression xd
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@splodge57,AI crap. Go to a gallery and see the real thing. 🎨,2026-03-22T19:54:38Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,AI crap. Go to a gallery and see the real thing. 🎨,12,en,"['crap', 'go', 'gallery', 'real']",crap go gallery real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@BartoszBrzeziński-p2k,"I already recreated it, cope harder anti",2026-03-22T13:50:02Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"I already recreated it, cope harder anti",7,en,"['already', 'recreated', 'cope', 'harder', 'anti']",already recreated cope harder anti
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,QwCgzpVw3Rc,A.I. vs Human Art,magnify,2024-11-10T12:20:00Z,12126177,885731,@DrDolan2000,"You could argue this comes off as pretentious nonense, but every single AI-generated image I've seen has something wrong with it  Even if nothing is morphing or there's no extra fingers, it always come across as soulless trash  Which is a term you'll hear often: ""soulless""  Even a child with 0 skills can make a drawing with heart and that's reflected in the end result  AI can't do this because it's the studio executives producing a product without the passion  Do some AI-generated videos look real at first? Yes, but they don't feel real",2026-03-22T03:10:15Z,0,https://www.youtube.com/watch?v=QwCgzpVw3Rc,"You could argue this comes off as pretentious nonense, but every single AI-generated image I've seen has something wrong with it Even if nothing is morphing or there's no extra fingers, it always come across as soulless trash Which is a term you'll hear often: ""soulless"" Even a child with 0 skills can make a drawing with heart and that's reflected in the end result AI can't do this because it's the studio executives producing a product without the passion Do some AI-generated videos look real at first? Yes, but they don't feel real",94,en,"['argue', 'comes', 'pretentious', 'nonense', 'single', 'generated', 'image', 'seen', 'wrong', 'nothing', 'morphing', 'extra', 'fingers', 'come', 'across', 'soulless', 'trash', 'term', 'hear', 'often', 'soulless', 'child', 'skills', 'drawing', 'heart', 'reflected', 'end', 'result', 'studio', 'executives', 'producing', 'product', 'without', 'passion', 'generated', 'real', 'yes', 'feel', 'real']",argue comes pretentious nonense single generated image seen wrong nothing morphing extra fingers come across soulless trash term hear often soulless child skills drawing heart reflected end result studio executives producing product without passion generated real yes feel real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@jordanwedgie,"dawg art has alot of forms, like the ones in the first video that was abstract art, yall dont even know what ""real art"" even is",2025-12-30T15:57:00Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"dawg art has alot of forms, like the ones in the first video that was abstract art, yall dont even know what ""real art"" even is",26,en,"['dawg', 'alot', 'forms', 'ones', 'abstract', 'yall', 'real']",dawg alot forms ones abstract yall real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@Livvyhehe4,Guys realize for art to be called “real” art it can be any form of art and not just realism gng.. 🫩✌️ plus real art isnt some special group of art pieces that art elevated but other art pieces get called modern art and typically get mocked for,2025-12-16T06:32:47Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Guys realize for art to be called “real” art it can be any form of art and not just realism gng.. 🫩✌️ plus real art isnt some special group of art pieces that art elevated but other art pieces get called modern art and typically get mocked for,48,en,"['guys', 'realize', 'called', 'real', 'form', 'realism', 'gng', 'plus', 'real', 'isnt', 'special', 'group', 'pieces', 'elevated', 'pieces', 'called', 'modern', 'typically', 'mocked']",guys realize called real form realism gng plus real isnt special group pieces elevated pieces called modern typically mocked
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@Usr7373,"The art here is not in the final product but in the process. It is a process which that cannot be perfectly replicated, thus makes the work unique. This type of expressionalist art is not ment to viewed but experienced. I recommend reading Micheal Fried - Art and Objecthood, to truly understand this form of art.",2025-12-10T02:07:12Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"The art here is not in the final product but in the process. It is a process which that cannot be perfectly replicated, thus makes the work unique. This type of expressionalist art is not ment to viewed but experienced. I recommend reading Micheal Fried - Art and Objecthood, to truly understand this form of art.",56,en,"['final', 'product', 'process', 'process', 'cannot', 'perfectly', 'replicated', 'thus', 'makes', 'work', 'unique', 'type', 'expressionalist', 'viewed', 'experienced', 'recommend', 'reading', 'micheal', 'fried', 'objecthood', 'truly', 'understand', 'form']",final product process process cannot perfectly replicated thus makes work unique type expressionalist viewed experienced recommend reading micheal fried objecthood truly understand form
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@DejanTrkulja-w8u,Modern art 🔥💯 real art 🔥💯 your art 🤡😂,2025-12-09T14:31:44Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Modern art 🔥💯 real art 🔥💯 your art 🤡😂,9,en,"['modern', 'real']",modern real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@Isabel_Galaxy,The first and third were not even bad,2025-10-11T02:39:02Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,The first and third were not even bad,8,en,"['third', 'bad']",third bad
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@leolop4054,"Personally as an artist, I know that there is no such thing as “real art”. All of these are great",2025-10-04T20:00:44Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"Personally as an artist, I know that there is no such thing as “real art”. All of these are great",20,en,"['personally', 'artist', 'real']",personally artist real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@AriaMyoutube-t6c,"modern art is art. Also the first ""real art"" is ai.",2025-10-02T13:20:00Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"modern art is art. Also the first ""real art"" is ai.",11,en,"['modern', 'real']",modern real
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@pattern_infinity,Modern art (that actually makes sense): 🗿 Real art: 🗿 The editor: 🤡,2025-08-19T03:42:29Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Modern art (that actually makes sense): 🗿 Real art: 🗿 The editor: 🤡,13,en,"['modern', 'makes', 'sense', 'real', 'editor']",modern makes sense real editor
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@John-e4g3i,Number 3 is ambidextrous in legs and hands wow,2025-08-14T18:04:01Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Number 3 is ambidextrous in legs and hands wow,9,en,"['number', 'ambidextrous', 'legs', 'hands', 'wow']",number ambidextrous legs hands wow
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@dkeditx44,"""Real art is not about perfection....It is about your creativity and imagination,  you can make things beyond Imagination""                                                ~Picasso",2025-07-19T14:32:56Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"""Real art is not about perfection....It is about your creativity and imagination, you can make things beyond Imagination"" ~Picasso",19,en,"['real', 'perfection', 'creativity', 'imagination', 'beyond', 'imagination', 'picasso']",real perfection creativity imagination beyond imagination picasso
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@eliiordanova,Modern art is shit 😫🤮🤢🤧👎👎👎 real art is cool 😏😎😎😙😙👍👍,2025-06-28T13:21:30Z,1,https://www.youtube.com/watch?v=V3c3H_dUlfA,Modern art is shit 😫🤮🤢🤧👎👎👎 real art is cool 😏😎😎😙😙👍👍,10,en,"['modern', 'shit', 'real', 'cool']",modern shit real cool
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@shafiahhanumshajian1830,The gril one using legs and hand💀,2025-06-16T07:38:04Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,The gril one using legs and hand💀,7,en,"['gril', 'legs', 'hand']",gril legs hand
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@AmberDoodle_,"""Art has evolved"" Meanwhile the real homies:",2025-06-14T04:14:14Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"""Art has evolved"" Meanwhile the real homies:",7,en,"['evolved', 'meanwhile', 'real', 'homies']",evolved meanwhile real homies
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@kristencollins-garrity1930,Why does the music sound like a lawnmower? I am very confused.,2025-06-12T21:56:05Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Why does the music sound like a lawnmower? I am very confused.,12,en,"['music', 'sound', 'lawnmower', 'confused']",music sound lawnmower confused
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@Tech_Clipz,Real art is on top🔥🔥🔥🔥,2025-06-12T07:25:37Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,Real art is on top🔥🔥🔥🔥,5,en,"['real', 'top']",real top
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@rukmanithapa9358,3rd one was surpassed leonardo da vinci,2025-06-06T16:58:51Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,3rd one was surpassed leonardo da vinci,7,en,"['rd', 'surpassed', 'leonardo', 'da', 'vinci']",rd surpassed leonardo da vinci
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@mathjuniors3157,"The 3rd one drawed Khaby Lame, Princess Diana, Albert Einstein, and other people I dont know",2025-06-06T16:10:37Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"The 3rd one drawed Khaby Lame, Princess Diana, Albert Einstein, and other people I dont know",16,en,"['rd', 'drawed', 'khaby', 'lame', 'princess', 'diana', 'albert', 'einstein']",rd drawed khaby lame princess diana albert einstein
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@sophiaperennis2360,"The ""real"" art sucks too. Just gimmicks to get attention.",2025-06-05T07:06:33Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,"The ""real"" art sucks too. Just gimmicks to get attention.",10,en,"['real', 'sucks', 'gimmicks', 'attention']",real sucks gimmicks attention
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,V3c3H_dUlfA,Modern Art Vs Real Art 🔥,Fusional Edits,2024-12-27T19:30:02Z,11234520,556535,@khushgorana4835,There is no difference between real or modern art. Everything is an art but ther is meaning behind every art so.... please.🙏🙏,2025-06-01T09:30:43Z,0,https://www.youtube.com/watch?v=V3c3H_dUlfA,There is no difference between real or modern art. Everything is an art but ther is meaning behind every art so.... please.🙏🙏,22,en,"['difference', 'real', 'modern', 'everything', 'ther', 'meaning', 'behind']",difference real modern everything ther meaning behind
